Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
D5,98986.66666666667,99145.95555555556,159.28888888888469,0.5,3/4,x,4,41,0
E♭5,99145.95555555556,99419.02222222222,273.0666666666657,0.5,3/4,x,4,41,0
A4,99419.02222222222,99737.6,318.5777777777839,0.5,3/4,B,4,42,0
E♭5,99737.6,99828.62222222223,91.0222222222219,0.25,3/4,x,4,42,0
F5,99828.62222222223,99919.64444444445,91.0222222222219,0.25,3/4,x,4,42,0
G5,99919.64444444445,100192.71111111112,273.0666666666657,0.5,3/4,x,4,42,0
E♭5,100192.71111111112,100488.53333333334,295.8222222222248,0.5,3/4,x,4,42,0
D5,100488.53333333334,100647.82222222221,159.28888888887013,0.5,3/4,x,4,42,0
E♭5,100647.82222222221,100852.62222222223,204.80000000001746,0.5,3/4,x,4,42,0
F4,100852.62222222223,101125.6888888889,273.0666666666657,0.5,3/4,x,4,43,0
A4,101125.6888888889,101376.0,250.31111111110658,0.5,3/4,x,4,43,0
C5,101376.0,101671.82222222222,295.8222222222248,0.5,3/4,x,4,43,0
E5,101671.82222222222,102627.55555555556,955.7333333333372,1.0,3/4,x,4,43,0
F5,102627.55555555556,102650.3111111111,22.75555555554456,0.5,3/4,x,4,43,0
D5,102650.3111111111,102923.37777777777,273.0666666666657,0.5,3/4,B,4,44,0
F5,102923.37777777777,103128.17777777778,204.8000000000029,0.5,3/4,x,4,44,0
B♭5,103128.17777777778,103355.73333333334,227.55555555556202,0.5,3/4,S,4,44,0
D5,103355.73333333334,103606.04444444444,250.31111111110658,0.5,3/4,B,4,44,0
C5,103606.04444444444,103879.11111111111,273.0666666666657,0.5,3/4,B,4,44,0
A5,103879.11111111111,104129.42222222222,250.31111111110658,0.5,3/4,S,4,44,0
B♭4,104129.42222222222,104425.24444444444,295.8222222222248,0.5,3/4,B,4,45,0
D5,104425.24444444444,104607.28888888888,182.0444444444438,0.5,3/4,x,4,45,0
G5,104607.28888888888,104834.84444444445,227.55555555556202,0.5,3/4,S,4,45,0
B♭4,104834.84444444445,105062.4,227.55555555554747,0.5,3/4,B,4,45,0
A4,105062.4,105358.22222222222,295.8222222222248,0.5,3/4,B,4,45,0
F5,105358.22222222222,105517.5111111111,159.28888888888469,0.5,3/4,S,4,45,0
G4,105517.5111111111,105858.84444444445,341.33333333334303,0.5,3/4,B,4,46,0
B♭4,105858.84444444445,106131.91111111111,273.0666666666657,0.5,3/4,x,4,46,0
E♭5,106131.91111111111,106336.71111111112,204.8000000000029,0.5,3/4,S,4,46,0
G4,106336.71111111112,106564.26666666666,227.55555555554747,0.5,3/4,B,4,46,0
F4,106564.26666666666,106791.82222222222,227.55555555556202,0.5,3/4,B,4,46,0
D5,106791.82222222222,107042.13333333335,250.31111111112114,0.5,3/4,S,4,46,0
E♭4,107042.13333333335,107337.95555555556,295.82222222221026,0.5,3/4,B,4,47,0
G4,107337.95555555556,107542.75555555556,204.8000000000029,0.5,3/4,x,4,47,0
C5,107542.75555555556,107770.3111111111,227.55555555554747,0.5,3/4,S,4,47,0
E♭4,107770.3111111111,107997.86666666667,227.55555555556202,0.5,3/4,B,4,47,0
D4,107997.86666666667,108248.17777777779,250.31111111112114,0.5,3/4,B,4,47,0
B♭4,108248.17777777779,108521.24444444446,273.0666666666657,0.5,3/4,S,4,47,0
E♭4,108521.24444444446,108839.82222222222,318.57777777776937,0.5,3/4,b,4,48,0
G5,108839.82222222222,109181.15555555555,341.3333333333285,0.5,3/4,x,4,48,0
F5,109181.15555555555,109249.42222222222,68.26666666666279,0.5,3/4,x,4,48,0
B♭4,109249.42222222222,109499.73333333334,250.31111111112114,0.5,3/4,x,4,48,0
F4,109499.73333333334,109727.2888888889,227.55555555556202,0.5,3/4,b,4,48,0
A5,109727.2888888889,110000.35555555556,273.0666666666657,0.5,3/4,x,4,48,0
G4,110000.35555555556,110273.42222222222,273.06666666665114,0.5,3/4,b,4,49,0
A5,110273.42222222222,110500.97777777778,227.55555555556202,0.5,3/4,x,4,49,0
B♭5,110500.97777777778,110728.53333333333,227.55555555554747,0.5,3/4,x,4,49,0
G5,110728.53333333333,110956.08888888889,227.55555555556202,0.5,3/4,x,4,49,0
A4,110956.08888888889,111229.15555555555,273.0666666666657,0.5,3/4,b,4,49,0
C6,111229.15555555555,111502.22222222222,273.0666666666657,0.5,3/4,x,4,49,0
